,0,1,2,3,4,5,6,7,8,9,cluster
No. 6_M_1.0 _200 _02-13-2025/4429.png,1.173445209908425,7.680784851020373,-5.0987654244173175,1.2449140702714157,-0.1587420557218939,3.762511045738524,1.8282593635376256,-0.5782096364021472,3.349248185513143,0.0562307812504072,2
No. 6_M_1.0 _200 _02-13-2025/4430.png,1.1526526095645435,7.689482513221019,-5.20793582287976,1.2065694867079622,0.097094416233161,3.625740618092373,1.565133851360648,-0.5061659169482962,3.394478943179413,0.1807673910906142,2
No. 6_M_1.0 _200 _02-13-2025/4431.png,1.2164363658699564,7.692703897744131,-5.110031802804875,1.3903202088027455,0.1685304361565132,3.653328790328999,1.9203120425889135,-0.6998909988905275,3.3310172088733143,0.1247693260910549,2
No. 6_M_1.0 _200 _02-13-2025/4432.png,1.2410278403214248,7.688121767305461,-5.084353116889914,1.2193710115103749,-0.0380686953269275,3.636062076754473,1.9326843575414543,-0.5978076348767303,3.2250699413510704,0.0189942293810461,2
No. 6_M_1.0 _200 _02-13-2025/4433.png,1.217205642032221,7.716962785513772,-5.274377228498995,1.402965152183142,-0.1456451200376483,3.582568865675196,1.6113525865093212,-0.5679782791595702,3.198127984897659,0.2817511868182898,2
No. 6_M_1.0 _200 _02-13-2025/4434.png,1.277435655861444,7.681249920686257,-5.018889215321118,1.4311362979125728,0.0113775539736975,3.536584379470005,1.5144208398936811,-0.682780287472947,3.2376166579037,0.1973509024146571,2
No. 6_M_1.0 _200 _02-13-2025/4435.png,1.200348668093132,7.681014484027695,-5.108736285803805,1.3016345868199284,0.1849130030497798,3.622539849035346,1.6467236004071308,-0.5326487911163573,3.370740705185309,0.2277560924518826,2
No. 6_M_1.0 _200 _02-13-2025/4436.png,1.2306843617236334,7.702481788897536,-5.252220937951965,1.3452465752129317,0.0373389808203024,3.678503024818928,1.6248422870395434,-0.6412655691881719,3.2501903415903213,0.2613902442512346,2
No. 6_M_1.0 _200 _02-13-2025/4437.png,1.2098112833731722,7.704860437077365,-5.08971848181744,1.1333231363533802,0.2664116889842516,3.5521885986833093,1.529735716479343,-0.5544365335004198,3.4192640819375963,0.1824872944689441,2
No. 6_M_1.0 _200 _02-13-2025/4438.png,1.2349772420521372,7.724118040039077,-5.260488794206742,1.4991097841479752,0.0644652994208732,3.723406815502279,1.646739863475763,-0.4948163456948631,3.2692311296668963,0.1642546411906138,2
No. 6_M_1.0 _200 _02-13-2025/4439.png,1.184646178487962,7.668666130162373,-5.163316763289994,1.2712594447666008,0.1317263426968589,3.598125781212394,1.634918517520893,-0.6590564789549616,3.360982161410565,0.1065144835287277,2
No. 6_M_1.0 _200 _02-13-2025/4440.png,1.2459246479482804,7.749924110564233,-5.228185882166553,1.4815044810004565,-0.1104520727258178,3.5094147784349605,1.4757856330051888,-0.4633267969628249,3.2343135474324773,0.2417176864397985,2
No. 6_M_1.0 _200 _02-13-2025/4441.png,1.237619781865153,7.690972418544673,-5.079634074708542,1.3753019448117052,-0.0608445467704852,3.7794180997642615,1.801208779146739,-0.6740308326039504,3.2667196137793786,0.3225871531232711,2
No. 6_M_1.0 _200 _02-13-2025/4442.png,1.2756700118219495,7.689477899807919,-5.153651037445395,1.364919665217781,-0.010652435211389,3.501602744734257,1.602531226152971,-0.5841678896397573,3.220437310989669,0.4438621940226637,2
No. 6_M_1.0 _200 _02-13-2025/4443.png,1.213535521934444,7.676310352821813,-5.144998110572138,1.209946925312427,0.1731500113449691,3.654891535752976,1.6297440372729506,-0.5924017635287484,3.290408008549618,0.3410796358953825,2
No. 6_M_1.0 _200 _02-13-2025/4444.png,1.2285242371489071,7.686709763866498,-5.284308399029526,1.3647348653505142,0.0998543510338541,3.5349818803786075,1.5656309224636755,-0.5020691291090937,3.356234940499524,0.5513494338302742,2
No. 6_M_1.0 _200 _02-13-2025/4445.png,1.2253331988580705,7.639017584962442,-4.970717724631573,1.198209536782737,0.1675708495000885,3.76131287499865,1.7169296164291443,-0.7713588939982534,3.3957833916794256,0.1778731617698568,2
No. 6_M_1.0 _200 _02-13-2025/4446.png,1.251621210936161,7.666118091166535,-4.986830055475736,1.2859155799945037,0.0727848857023447,3.67204160918131,1.7537516255428025,-0.6606847964000604,3.338331662824351,0.1186502423260849,2
No. 6_M_1.0 _200 _02-13-2025/4447.png,1.1933286903478422,7.708672270299388,-5.190990539786739,1.2523361638304722,0.15198402724325,3.7155985408060976,1.7018499480320086,-0.5772095436651679,3.24230331143593,0.2886694972112729,2
No. 6_M_1.0 _200 _02-13-2025/4448.png,1.2554919063742718,7.72795212901045,-5.150068452760915,1.3260054003721755,-0.0678331780309351,3.499142815722656,1.6505331859029069,-0.495436341220195,3.361526238345297,0.3328646703364775,2
No. 6_M_1.0 _200 _02-13-2025/4449.png,1.2234801893807403,7.701174572504076,-5.1602325716132125,1.415341118290652,0.1138264563759694,3.57263336392497,1.651088431081801,-0.5659420576162333,3.3444194419495217,0.1071614141635961,2
No. 6_M_1.0 _200 _02-13-2025/4450.png,1.1857945326997503,7.669572754755059,-5.043868297503375,1.3018422328460024,0.0947602183250673,3.600350980142922,1.5170073990852924,-0.6671996836116829,3.421421820626243,0.1681639734279489,2
No. 6_M_1.0 _200 _02-13-2025/4451.png,1.244268508294209,7.678822993848872,-5.066821483906931,1.2776911414512406,0.0443636716291786,3.643839196571012,1.7819178632108454,-0.6866575102610168,3.275850012491333,0.2450278980500984,2
No. 6_M_1.0 _200 _02-13-2025/4452.png,1.2129745313563562,7.73018772515516,-5.154970458162513,1.30405551304124,-0.1380740132379214,3.544205590134383,1.616547033685312,-0.563104409650033,3.3594700044183448,0.3269217828954247,2
No. 6_M_1.0 _200 _02-13-2025/4453.png,1.1560642343589969,7.659500962676205,-5.149179475805318,1.3519853706746745,0.1149470495893414,3.774192239920473,1.5789173724631889,-0.5068918628268095,3.306229645239224,0.1473121483543089,2
No. 6_M_1.0 _200 _02-13-2025/4454.png,1.188197831390275,7.677227540984417,-5.141226526516265,1.3098841169464857,0.1049636541554575,3.742249082260815,1.6738971616057698,-0.6628186148457393,3.340283086262212,0.3140654757495034,2
No. 6_M_1.0 _200 _02-13-2025/4455.png,1.2621542235210494,7.711478068735902,-5.098707041820138,1.3668301483529068,-0.0079679702012054,3.486096365913688,1.6805399371019818,-0.658283717641388,3.2825786408932407,0.3813298807333949,2
No. 6_M_1.0 _200 _02-13-2025/4456.png,1.2277854190330006,7.693390136903307,-4.980449296507654,1.3168916934206962,0.0863648851649374,3.6142278724874606,1.7615446396454932,-0.5860787566904069,3.2876873557254878,0.1830207305872642,2
No. 6_M_1.0 _200 _02-13-2025/4457.png,1.2141057416915837,7.665617357889193,-5.094402366571501,1.252843032899866,0.194486425269849,3.6988800690278687,1.6536535477541108,-0.7275072606694923,3.370482767587191,0.2874969873666944,2
No. 6_M_1.0 _200 _02-13-2025/4458.png,1.2284696832000153,7.704078381347562,-5.106068452503595,1.4128348794536467,-0.0551667682761491,3.662894487407596,1.5917781520604617,-0.6064492246236606,3.42521862023239,0.3014276252140966,2
No. 6_M_1.0 _200 _02-13-2025/4459.png,1.1794597007039962,7.686202317012846,-5.030067855689582,1.4373471346259286,-0.1420097787741046,3.422036153587584,1.7167955501061014,-0.478735777310785,3.360965385770693,0.1388547304713745,2
No. 6_M_1.0 _200 _02-13-2025/4460.png,1.2353781151981045,7.720923866907629,-5.270286607308836,1.340613248702767,0.1085751091299043,3.602174506253327,1.5897701020922268,-0.5570787706655764,3.2614807714145,0.2620044162946755,2
No. 6_M_1.0 _200 _02-13-2025/4461.png,1.2455125213573588,7.690125605719508,-4.95418721585075,1.3789547492674463,0.0740787403656844,3.547787723155686,1.5974754560684756,-0.6449107376576508,3.2975747049751964,0.4694081850000906,2
No. 6_M_1.0 _200 _02-13-2025/4462.png,1.276738881565115,7.697914138992795,-4.900043973350208,1.4958503028474128,0.1041542916817981,3.8480457284573975,1.7954950427938656,-0.6183271527836149,3.2314381052424785,0.1364229956686207,2
No. 6_M_1.0 _200 _02-13-2025/4463.png,1.1944642672788763,7.675920654048561,-5.167892986777919,1.4411673481434195,0.2529958984977298,3.7413787388463673,1.7883386226680185,-0.6549785397264518,3.2988454188816565,0.2619279330607129,2
No. 6_M_1.0 _200 _02-13-2025/4464.png,1.2236936351519967,7.728043627421893,-5.333849769822003,1.462380360902921,0.1814440369428807,3.7550997436345392,1.6899616488321234,-0.4979494994686915,3.3074485960450506,0.2220911850667735,2
No. 6_M_1.0 _200 _02-13-2025/4465.png,1.2407517275005668,7.747587029086839,-5.132679697714671,1.4785788895886702,-0.3232205997691872,3.477784777306307,1.659363355662049,-0.5301638656622716,3.1844754058089157,0.2394115921562922,2
No. 6_M_1.0 _200 _02-13-2025/4466.png,1.2472917554615464,7.696615216782547,-4.982615035452798,1.1703689199817848,-0.1315884715543065,3.53361814642532,1.7062173378651084,-0.6938473386698947,3.3291441619288955,0.2014797642639714,2
No. 6_M_1.0 _200 _02-13-2025/4467.png,1.2271928505294634,7.6782024184018685,-5.106194076559763,1.2837823360619878,0.0815918669919373,3.757609172869266,1.7592948601698022,-0.5691924660395937,3.269151959982437,0.3909460566426512,2
No. 6_M_1.0 _200 _02-13-2025/4468.png,1.19785458218225,7.696915552960936,-5.133785219221558,1.157250816248287,0.0703039668385905,3.5478851784929315,1.6419105104789926,-0.6681175880695163,3.229982525916731,0.3387669589966415,2
No. 6_M_1.0 _200 _02-13-2025/4469.png,1.193305115846393,7.659602486678727,-5.087334630929451,1.219003725186019,0.0511051026155522,3.576300364413447,1.5889060527611625,-0.4244834593600846,3.305196810570223,0.2206212764122102,2
No. 6_M_1.0 _200 _02-13-2025/4470.png,1.2245534654180688,7.677040875438317,-5.103096033782518,1.119472304194068,-0.1548801140390745,3.6018255603135305,1.7769304280036016,-0.6547649115118306,3.226690733300288,0.2446791056195454,2
No. 6_M_1.0 _200 _02-13-2025/4471.png,1.2324681470763972,7.67355205146527,-5.049331728287534,1.3130215528935478,0.1550231188423936,3.5988328648420023,1.8642985085593056,-0.6003456515594312,3.3238870512842054,0.3809272601521243,2
No. 6_M_1.0 _200 _02-13-2025/4472.png,1.203285774153116,7.730922406466785,-5.198494044892303,1.42346421927572,-0.0993312020329968,3.496480976539342,1.7226093827094098,-0.5374615201041486,3.1976753795226616,0.2579319755074645,2
No. 6_M_1.0 _200 _02-13-2025/4473.png,1.1983595158215985,7.708968312433395,-4.956763498371637,1.2890112136033942,-0.1309689359275285,3.5103968782519326,1.6441408068395909,-0.6033214224475518,3.32051237282388,-0.0019048494670823,2
No. 6_M_1.0 _200 _02-13-2025/4474.png,1.201376516997131,7.669204373807734,-5.0461391912502265,1.4253941419637108,0.0093135969601219,3.760704333643188,1.6799401541934444,-0.5140853850027884,3.421221290960037,0.0763181634808309,2
No. 6_M_1.0 _200 _02-13-2025/4475.png,1.263662504197045,7.719778121429602,-5.230774402868907,1.2717012401488936,-0.0162708073213444,3.526710455472842,1.6622891847420274,-0.5852152860167319,3.228610769922817,0.3295341503410307,2
No. 6_M_1.0 _200 _02-13-2025/4476.png,1.230432624132182,7.688596490666699,-5.076336890743097,1.4145030799827525,0.1672530756658696,3.71406052513904,1.7480588453318568,-0.540729452982446,3.345021526609277,0.1521501559060822,2
No. 6_M_1.0 _200 _02-13-2025/4477.png,1.2090829694604563,7.690132524510702,-5.1631526827719245,1.1206204204103511,0.2662473784854864,3.780634967448949,1.7787024528976034,-0.5069126634963306,3.335494521833174,0.2692627085385306,2
No. 6_M_1.0 _200 _02-13-2025/4478.png,1.2011170279694006,7.700416510675456,-5.203681496830194,1.2580512806421649,-0.0176889120100209,3.715772254838656,1.6850498429046934,-0.5258421146777836,3.340185649093826,0.22524098689114,2
No. 6_M_1.0 _200 _02-13-2025/4479.png,1.2571822099139522,7.693880294198424,-4.999292358290773,1.4237928144594023,0.0269586990770172,3.672567151625096,1.6042830580082024,-0.6048998335940992,3.380375201137721,0.1566148542652501,2
No. 6_M_1.0 _200 _02-13-2025/4480.png,1.2433480675270552,7.731401657662683,-5.241411560882477,1.4335142129016676,0.0123464599804901,3.398891980011082,1.620016261747475,-0.5865678671041632,3.2657741608520965,0.3739645119276533,2
No. 6_M_1.0 _200 _02-13-2025/4481.png,1.1741411904481902,7.688117989555051,-5.102764970816574,1.2594291605190413,0.0271669298846513,3.570227466998367,1.5639042189236791,-0.5228785835326164,3.3767078698690307,0.1371275492823971,2
No. 6_M_1.0 _200 _02-13-2025/4482.png,1.2610586577487537,7.669951781987294,-5.126795155044327,1.220032126507864,0.3030208234856859,3.635487945972936,1.655707627599055,-0.669646186762793,3.325628653237805,0.3763011497333954,2
No. 6_M_1.0 _200 _02-13-2025/4483.png,1.2567688020241912,7.684131915618963,-5.146126222043243,1.239320415475306,0.1138751354722513,3.577969597380026,1.6790952505676509,-0.7618895966057346,3.2474449010610678,0.3984866780799236,2
No. 6_M_1.0 _200 _02-13-2025/4484.png,1.196114571265694,7.702838851120376,-5.309076214964729,1.3088819127509164,0.109288562476002,3.5519408837363047,1.524179906235915,-0.5727783633266377,3.341515241038299,0.2168276863262803,2
No. 6_M_1.0 _200 _02-13-2025/4485.png,1.2108496373520596,7.643055064012422,-5.022844577153214,1.2535208346823217,0.0489974090365468,3.732369314869514,1.7347101832628051,-0.7124726900062788,3.3025138956156024,0.1641995493414285,2
No. 6_M_1.0 _200 _02-13-2025/4486.png,1.1981524512325787,7.655313858891375,-5.102278669825776,1.4533144439851655,0.1893179439442525,3.5926876767476985,1.8162208443305008,-0.629475693906155,3.3408475954274737,0.1909116737820435,2
No. 6_M_1.0 _200 _02-13-2025/4487.png,1.223427966049469,7.633057914743103,-4.95142197697716,1.176236046882927,0.1346140654351471,3.69062854980222,1.6925213051559045,-0.7393933675214255,3.326708580133733,0.3298034879227842,2
No. 6_M_1.0 _200 _02-13-2025/4488.png,1.1691243552549442,7.657640349084829,-5.056710451216688,1.2676428458257494,0.0777699729231597,3.731228214505685,1.8717181197667971,-0.7037855741868668,3.3101403235203666,0.1764711040956068,2
No. 6_M_1.0 _200 _02-13-2025/4489.png,1.2036170733141658,7.703076415936692,-5.172056654483795,1.2863287813937092,0.0198600594542988,3.669184883484948,1.8276910784372289,-0.6836190118451784,3.2634622442025725,0.2422546112110384,2
No. 6_M_1.0 _200 _02-13-2025/4490.png,1.199225447978742,7.68719074908461,-5.181781304786798,1.1745778210009254,0.0815041958532631,3.566088429868272,1.6171076582345858,-0.6403218334994056,3.430360418196954,0.1285272202375995,2
No. 6_M_1.0 _200 _02-13-2025/4491.png,1.205461134007797,7.706347011463388,-5.059958542870606,1.2600184023345875,-0.1889458202348484,3.604752818674868,1.8630959531263964,-0.4705469335742531,3.3275859688534384,0.2489218728700069,2
No. 6_M_1.0 _200 _02-13-2025/4492.png,1.277128101032427,7.734170929646408,-5.196195311604498,1.343183277655388,-0.072297120942224,3.686718590866991,1.6507890403923176,-0.6146791128764546,3.159578791627319,0.2548269433284467,2
No. 6_M_1.0 _200 _02-13-2025/4493.png,1.2131632258771017,7.656381008734105,-5.034037761891934,1.3199747361725398,0.0068444461297874,3.672365905426601,1.647038602355286,-0.6042462233320274,3.326507985220509,0.0443486917044881,2
No. 6_M_1.0 _200 _02-13-2025/4494.png,1.207490278948864,7.695144447797901,-5.033235773520226,1.443238453415329,-0.0228740506926854,3.5995610479109965,1.8797459809461965,-0.6810789237663064,3.319573972494223,0.2552966239261833,2
No. 6_M_1.0 _200 _02-13-2025/4495.png,1.24365556658849,7.70815576218285,-5.206347664526118,1.537590988274686,0.1002043944355968,3.579583730047553,1.7578627378605387,-0.5641023117106059,3.352209486469265,0.2364818094958469,2
No. 6_M_1.0 _200 _02-13-2025/4496.png,1.195921958132403,7.695845748959591,-5.246265860811707,1.436441774188164,0.0735777220768083,3.602054408509834,1.7526525175252852,-0.6075972628431394,3.312008647558211,0.2759900113245106,2
No. 6_M_1.0 _200 _02-13-2025/4497.png,1.2039778708380506,7.661567059674294,-4.976715008160161,1.2933971301481866,-0.0451600839845447,3.6979353310182006,1.4084875190752797,-0.5354006362435157,3.4391190725431287,0.185221401753594,2
No. 6_M_1.0 _200 _02-13-2025/4498.png,1.184581437824729,7.684111410102714,-5.220591282436016,1.2717881470098047,0.0856572649907274,3.614793804315618,1.7216432760412066,-0.6192359939678749,3.352588045878769,0.2123055923036363,2
No. 6_M_1.0 _200 _02-13-2025/4499.png,1.2214149462652537,7.70486285972339,-5.10275634780113,1.37643665834951,0.0722798601043965,3.494029421073217,1.6890155550801191,-0.5399853721807757,3.2355839351992017,0.3588666517755678,2
No. 6_M_1.0 _200 _02-13-2025/4500.png,1.219244404458915,7.713207657688283,-5.158542056755823,1.2604035871553405,-0.0484304193959763,3.558678355481077,1.548646749188694,-0.598209227161985,3.3006000109691005,0.446028042114585,2
No. 6_M_1.0 _200 _02-13-2025/4501.png,1.2402281672591404,7.7189417306923485,-5.092353561583424,1.4951719889688646,-0.1246766554710667,3.5114618548573864,1.6705443320538105,-0.4373039102707521,3.278124006406637,0.1778500367669504,2
No. 6_M_1.0 _200 _02-13-2025/4502.png,1.22958800144153,7.698333353687285,-5.134701122761702,1.0451560215262856,0.2345754500648817,3.5088196308982065,1.6140884341030004,-0.5615143068059893,3.292684586084216,0.2540572220343977,2
No. 6_M_1.0 _200 _02-13-2025/4503.png,1.1840291506871274,7.693593302582707,-5.115242090130752,1.302718345959183,-0.0413125422371365,3.6747126238773182,1.722310760228154,-0.5148952667942952,3.443705493554795,0.3641253297557709,2
No. 6_M_1.0 _200 _02-13-2025/4504.png,1.2405374412387975,7.7143603794738755,-5.121482882555562,1.2546155821205291,0.0234986288735798,3.536145413440952,1.607264547661166,-0.5825558621524989,3.4031153285544065,0.2099230131325364,2
No. 6_M_1.0 _200 _02-13-2025/4505.png,1.248703811041877,7.705397013555379,-5.071735288677411,1.3819671499317527,-0.1118171265115064,3.626938589849332,1.6352561428069112,-0.699134113707844,3.22991976489397,0.2343983752907699,2
No. 6_M_1.0 _200 _02-13-2025/4506.png,1.23934997226111,7.689472335392196,-5.176088220813867,1.4556950710506904,0.057559194213832,3.801984584254634,1.703109746071919,-0.6603241553549744,3.377930287540421,0.2827350429491779,2
No. 6_M_1.0 _200 _02-13-2025/4507.png,1.2663753779240468,7.721198684297065,-4.909482047293437,1.3105434559137827,-0.1517168910325628,3.6838101344990495,1.7596507510049215,-0.6676088944341236,3.217930739265934,0.0927212603992606,2
No. 6_M_1.0 _200 _02-13-2025/4508.png,1.204045853657436,7.692837845582567,-5.203786745584186,1.354801733393868,0.134680681107306,3.6198322425028255,1.7507466404470002,-0.7655298725626674,3.327416033068824,0.1727238422846049,2
No. 6_M_1.0 _200 _02-13-2025/4509.png,1.2562649233898302,7.692947346665605,-5.15892402382344,1.4923643414566403,0.0217001406772121,3.590198055060479,1.6346499818474536,-0.5883160819673501,3.2931588765835285,0.3726686022830499,2
No. 6_M_1.0 _200 _02-13-2025/4510.png,1.2017213122963102,7.687501369707039,-5.115235566108603,1.2703619714924743,0.0255152384293433,3.7161419077015694,1.8822477719935573,-0.6144788084571973,3.3192360461267105,0.1298531892669963,2
No. 6_M_1.0 _200 _02-13-2025/4511.png,1.187985823942459,7.677457391608888,-4.854394076801769,1.2676996233605058,0.0037871673018683,3.6948610593862217,1.6640787116469191,-0.6794324900905284,3.260829738342877,-0.064763719711574,2
No. 6_M_1.0 _200 _02-13-2025/4512.png,1.1966009869264234,7.660394530627753,-5.129339325410967,1.0609246871347957,0.1544202848346616,3.5844712516558364,1.7260039264131408,-0.6891602669477868,3.362614230993371,0.5812385131775291,2
No. 6_M_1.0 _200 _02-13-2025/4513.png,1.20127738373318,7.735951868803797,-5.175103400888182,1.4292895501717986,-0.006426759047903,3.6634697597139194,1.7046720146875542,-0.438588700952244,3.289504799956936,0.251475601047314,2
No. 6_M_1.0 _200 _02-13-2025/4514.png,1.15956019039335,7.722549323193396,-5.229105788657795,1.3005976846661853,0.0909527823019074,3.5416993495696936,1.6031611146963731,-0.617715185428283,3.36168755704489,0.0473549156436745,2
No. 6_M_1.0 _200 _02-13-2025/4515.png,1.2264921022183288,7.693475464926902,-5.14646876556867,1.269473113135496,0.096339621344196,3.427841128327281,1.7290817612500595,-0.6832477015144907,3.288111603008219,0.1495464071583836,2
No. 6_M_1.0 _200 _02-13-2025/4516.png,1.238241373482173,7.696266423700919,-4.985176684707273,1.3427242199956528,-0.121944424482784,3.585786034246869,1.6484298967206064,-0.5523068250573449,3.203852294078388,0.0226162188050331,2
No. 6_M_1.0 _200 _02-13-2025/4517.png,1.2346221921262923,7.689555969583186,-5.134095157531358,1.199189043039527,0.0668086998881634,3.637931542439095,1.682687503415813,-0.4762438751946503,3.3513388929176404,0.1707547562120088,2
No. 6_M_1.0 _200 _02-13-2025/4518.png,1.2548762785007057,7.688409049680445,-5.075786779532051,1.3753351079408234,0.080670730065429,3.735954211552956,1.847254361753146,-0.7130107991151551,3.2455681394372133,0.3737355483448643,2
No. 6_M_1.0 _200 _02-13-2025/4519.png,1.1913847481281523,7.681150107921066,-5.112862169053761,1.360339112932582,0.1132305917978344,3.498574624556122,1.6978565412444926,-0.7033837299491354,3.305149958086224,0.2161217635932308,2
No. 6_M_1.0 _200 _02-13-2025/4520.png,1.2420872535876375,7.690049172259666,-5.061049572121594,1.375436493177012,0.2394893136540403,3.511648715740733,1.7904563114062224,-0.5056428979063519,3.3985991159585023,0.2292000342921596,2
No. 6_M_1.0 _200 _02-13-2025/4521.png,1.2019265444282272,7.683317835833405,-5.121188362979689,1.3020780456933316,-0.027227469213396,3.634502386997843,1.845749257098404,-0.74867929449249,3.321070337354977,0.2669104360174248,2
No. 6_M_1.0 _200 _02-13-2025/4522.png,1.2150886965043588,7.659644148409106,-5.204224016145222,1.210716837671053,0.1917954401946398,3.796310865370404,1.5898313230431418,-0.6190955103095357,3.31736460126125,0.0531165655047967,2
No. 6_M_1.0 _200 _02-13-2025/4523.png,1.2155347010490178,7.689341229582428,-4.998237332492802,1.4033056636349737,-0.0865033200697045,3.6149819269260455,1.6577540889727524,-0.5766250797927768,3.39861967161334,0.1222089614257331,2
No. 6_M_1.0 _200 _02-13-2025/4524.png,1.1952999718159427,7.678667363468705,-4.994068552044419,1.3180566216034664,0.1448453984976554,3.707067349858807,1.552364446223387,-0.6709899345542158,3.3784045433762016,0.1387969805257303,2
No. 6_M_1.0 _200 _02-13-2025/4525.png,1.2195374693450884,7.705141639905859,-5.005040997785355,1.353879781535202,0.1082824948788188,3.5751943967044646,1.6840839027818433,-0.6066749953233339,3.3282173488565983,0.1781042206536829,2
No. 6_M_1.0 _200 _02-13-2025/4526.png,1.2195836201723198,7.651982037163991,-5.030341790103201,1.291369816936738,0.1263400046914613,3.667884726564873,1.997484690114513,-0.6285782326985139,3.255058154551797,0.1255342113006119,2
No. 6_M_1.0 _200 _02-13-2025/4527.png,1.2645989037592695,7.704361171621111,-5.036509816543523,1.3565136800409574,0.0198051123974245,3.4545208864808608,1.879330009954065,-0.6762001194657739,3.172629320708169,0.3420932379212826,2
No. 6_M_1.0 _200 _02-13-2025/4528.png,1.220483788309739,7.682821344839075,-5.184018695403348,1.2643560755946486,0.1665688823155191,3.5745534664804426,1.6601384478143926,-0.5735093502476651,3.4027947599866755,0.2699039939591416,2
No. 6_M_1.0 _200 _02-13-2025/4529.png,1.2080614584268452,7.687504613526272,-5.088922125411029,1.3999443373436324,0.1197211861110689,3.573762918035154,1.5285213637187036,-0.5562340481840682,3.308682055299035,0.1791006596827677,2
No. 6_M_1.0 _200 _02-13-2025/4530.png,1.17135654920722,7.678207121962773,-5.071979952566998,1.1764852051787456,0.0903914113887465,3.8229693762873183,1.824303029679418,-0.5879672335213835,3.4057106054002046,0.1766836605727653,2
No. 6_M_1.0 _200 _02-13-2025/4531.png,1.2240413424374037,7.667328446957464,-4.888819891587403,1.3772727404780127,-0.0237065721595248,3.81261642583371,1.7063631801868668,-0.7725755877668705,3.406735700252253,0.1617227750441452,2
No. 6_M_1.0 _200 _02-13-2025/4532.png,1.208129328080333,7.670344698109163,-5.036806987224868,1.3641044983214794,-0.0249443690537001,3.617989444917362,1.680418248126637,-0.5319667139570621,3.307139955514012,0.3061267439070512,2
No. 6_M_1.0 _200 _02-13-2025/4533.png,1.213143363775898,7.66952296867008,-5.119702132236711,1.2938516175597166,0.1300830687650158,3.721028690762586,1.822273663206973,-0.6545016376409762,3.283273751163203,0.3386629102942871,2
No. 6_M_1.0 _200 _02-13-2025/4534.png,1.2653396872629727,7.681433222429925,-4.907239999630942,1.345611275132535,-0.0116845031572134,3.6769098185019073,1.7135568405508916,-0.6797909000151074,3.2852257327603587,0.3653593761227276,2
No. 6_M_1.0 _200 _02-13-2025/4535.png,1.216441789739569,7.697154111990816,-5.11929625281863,1.390359580017431,0.0786389449050171,3.559724766037136,1.7138800199490545,-0.6553045937673572,3.3549255122447024,0.1516479231388994,2
No. 6_M_1.0 _200 _02-13-2025/4536.png,1.2182268115166126,7.671615616057473,-4.990534531883879,1.4406736204916888,0.163929911438994,3.641483938262784,1.7173852807969978,-0.6345068927649704,3.278835666950049,0.1792551506066699,2
No. 6_M_1.0 _200 _02-13-2025/4537.png,1.2420103391027744,7.683489079968718,-5.167007791485585,1.1589522084529875,0.2805440574976439,3.672066950137655,1.762411978633743,-0.659313205191256,3.3646315829218203,0.2463493097180042,2
No. 6_M_1.0 _200 _02-13-2025/4538.png,1.2152262510990148,7.642984382088553,-5.116777862872702,1.446583627316406,0.3200296971040615,3.71343515314435,1.7541933149120186,-0.8111933976032617,3.2533042981025337,0.2289878761431569,2
No. 6_M_1.0 _200 _02-13-2025/4539.png,1.2441686237917438,7.6825191745107375,-5.061500604008733,1.4034205993533295,0.1461068210385816,3.5358811344945886,1.8440742398093368,-0.6732277053102234,3.278366306851744,0.4776467355400966,2
No. 6_M_1.0 _200 _02-13-2025/4540.png,1.2592598510760808,7.66944248270101,-4.8771152673829,1.2774185838580532,-0.0456597898596724,3.498410432278855,1.8282187151345424,-0.7723537034357086,3.15617144088282,0.12118014404886,2
No. 6_M_1.0 _200 _02-13-2025/4541.png,1.2102202332920324,7.658148243090883,-4.926216590476006,1.2959814723912753,-0.0409852302334554,3.776818460540028,1.855497779168326,-0.7260795899761359,3.2646210057845977,0.2405599918022074,2
No. 6_M_1.0 _200 _02-13-2025/4542.png,1.2490807557932926,7.707031093904135,-5.069249607462643,1.2837542679681015,-0.0610702533304987,3.545129932562464,1.7409285024982242,-0.68702392296351,3.3042730295538814,0.3695804536886042,2
No. 6_M_1.0 _200 _02-13-2025/4543.png,1.2018160781219305,7.663302558125508,-4.983395082517526,1.156347646089214,0.1864721441987606,3.783280594314696,1.8266891912051788,-0.6768117153079674,3.395009053601039,-0.0047262581363598,2
No. 6_M_1.0 _200 _02-13-2025/4544.png,1.193323976876984,7.706769962186399,-5.0747029577811285,1.2926451151439349,0.0114610070025671,3.746594928693062,1.7323548042018406,-0.4831907329012264,3.3112546409076598,0.1216336759674117,2
No. 6_M_1.0 _200 _02-13-2025/4545.png,1.2373555374627747,7.656523641101126,-5.126133911174949,1.4487192501946624,0.2258624330139857,3.6113356530089904,1.7566215737220618,-0.7403992823895074,3.3044250781103406,0.2316998215915424,2
No. 6_M_1.0 _200 _02-13-2025/4546.png,1.2266830723174458,7.686495079338043,-5.044707647952487,1.2615062527480778,0.1138492443557153,3.750343227696544,1.7097453572899228,-0.7284385835115854,3.3544990918794597,0.1262849668033399,2
No. 6_M_1.0 _200 _02-13-2025/4547.png,1.1972952136474344,7.678586557454032,-5.038654445565801,1.2713277155154432,0.1981892621042513,3.6065962237073608,1.6833928077136695,-0.6269235499500905,3.308527892911461,0.0663399011905956,2
