,0,1,2,3,4,5,6,7,8,9
No. 1_L_1.5 _200 _02-18-2025/0113.png,-3.1586223038175376,3.6869154549490086,-1.1037756715671279,-2.9385825657620552,-1.7604405832643262,4.279537736763018,1.9456514966589729,1.433177823521067,-1.0526860468386368,-0.7626873972371655
No. 1_L_1.5 _200 _02-18-2025/0114.png,-3.2630000179866894,3.784511719188165,-1.256299930559024,-2.8374623059498214,-1.710015171997123,4.452790780276628,1.963792185922651,1.6750406555201085,-1.1008249037709146,-0.8649616653155161
No. 1_L_1.5 _200 _02-18-2025/0115.png,-3.1349353711960397,3.6857020237015115,-1.1342342474589007,-3.0012193219464676,-1.596427256758306,4.3288580199448,1.8306265425568766,1.5688143688799148,-1.1482592910106548,-1.0205247466739626
No. 1_L_1.5 _200 _02-18-2025/0116.png,-3.1242489643686504,3.6695803780755845,-1.1374472001069886,-2.9442343198730008,-1.7439777274391317,4.318775973584742,1.9795653791876204,1.4557160980857944,-1.127683996621202,-0.9026268248643015
No. 1_L_1.5 _200 _02-18-2025/0117.png,-3.1903027216216433,3.683343853933868,-1.0729576028203347,-2.9263510029380484,-1.6393100055511973,4.400159891687684,1.98777795042855,1.5563790907712356,-1.1043013927042995,-0.9106794928998756
No. 1_L_1.5 _200 _02-18-2025/0118.png,-3.2533999278584913,3.9072980443546284,-1.0193695844869062,-2.761012293241957,-1.5675044218035548,4.4035323007087825,1.9078666909981086,1.5723562365074795,-1.1204703483454785,-0.895903013745202
No. 1_L_1.5 _200 _02-18-2025/0119.png,-3.1333545107208405,3.8345269314825776,-1.0108580589322003,-2.9249035622684767,-1.593981959694157,4.330473790862753,1.8662904730504757,1.5916669595621151,-1.0906595675192798,-0.981672353122927
No. 1_L_1.5 _200 _02-18-2025/0120.png,-3.1931328917732253,3.5805890289273874,-1.0726486019570576,-3.0857305426635584,-1.6404659685267604,4.424545397941495,1.9728098125127782,1.4796481817951257,-1.1704304564902455,-0.9165789422134099
No. 1_L_1.5 _200 _02-18-2025/0121.png,-3.0951206808659446,3.629656921080136,-1.2071832605367891,-3.0481315705031875,-1.750617692399572,4.386374378050553,1.9837619366437091,1.4560749343625137,-1.1589176075593193,-0.8178786349645653
No. 1_L_1.5 _200 _02-18-2025/0122.png,-3.2757690157811936,3.688707610143693,-1.0112470030416816,-3.0749432851504555,-1.6915144705536735,4.383732754663608,1.840741748042795,1.5807234128506575,-1.1082395398019769,-1.0477397340837462
No. 1_L_1.5 _200 _02-18-2025/0123.png,-3.008954695250405,3.7036196860989214,-1.0098498968964602,-2.9790010554103485,-1.772220654007945,4.3205906189472145,1.9753725543966245,1.5241556618100347,-1.1299286588913724,-0.9283903407548304
No. 1_L_1.5 _200 _02-18-2025/0124.png,-3.188478359415374,3.8037698848596384,-1.1062206363826537,-2.9349790071670157,-1.726535827247997,4.41488522933245,1.9188348833813393,1.6727378282938776,-1.15678025704854,-0.8226240526177606
No. 1_L_1.5 _200 _02-18-2025/0125.png,-3.170576931956375,3.628281092100428,-1.091809314926369,-3.1128503994310366,-1.6347336490930702,4.547069574913355,1.9445382454515965,1.7117713235968068,-1.1928524650845784,-0.8940939448876271
No. 1_L_1.5 _200 _02-18-2025/0126.png,-3.1194734474898214,3.589430653739134,-1.0693174687491833,-3.266922295384576,-1.6709940149780471,4.4092617490835995,1.8996550601956963,1.4572208262006825,-1.1840060391466098,-0.8693449562118465
No. 1_L_1.5 _200 _02-18-2025/0127.png,-3.1686543976518395,3.757043893127145,-1.1901032457893752,-3.0524585112192772,-1.6583659110882194,4.559694908196972,1.9021782311773445,1.566870740019242,-1.1323540413675366,-0.8623839006666842
No. 1_L_1.5 _200 _02-18-2025/0128.png,-3.1219441659482925,3.704625989857287,-1.1956007374803885,-3.043490244604606,-1.5860846913120077,4.507646266052454,1.9415947220162568,1.520077049038374,-1.1772121398792381,-0.9723389916907568
No. 1_L_1.5 _200 _02-18-2025/0129.png,-3.132960738413934,3.691498990783204,-1.091560965418756,-2.9707817114910773,-1.6309862325210829,4.3184909688131246,1.8915225232637227,1.5467480428837703,-1.063894258615669,-0.9220313814271033
No. 1_L_1.5 _200 _02-18-2025/0130.png,-3.034012834901872,3.7258368193738,-0.9776105302998896,-3.095508357063723,-1.6552979109407011,4.5722726976859835,1.891362412139383,1.4829795110465085,-1.160398928741346,-0.8789044527671792
No. 1_L_1.5 _200 _02-18-2025/0131.png,-3.2302187720259985,3.6853621105590983,-1.1448112311177923,-3.0953927408333186,-1.6084988631483221,4.600818770405009,1.756657638697239,1.5263556008631856,-1.213406512120865,-0.8572579216044875
No. 1_L_1.5 _200 _02-18-2025/0132.png,-3.2399001058981396,3.7254083005625054,-1.164677017085813,-2.9275926271721673,-1.7628312079991617,4.588810438039056,1.8924241520488863,1.666161683273808,-1.1541216097716285,-0.8241493834408455
No. 1_L_1.5 _200 _02-18-2025/0133.png,-3.2358249728763457,3.707310838554266,-1.066416082907514,-2.987131823210282,-1.5358568693456935,4.576545838421291,1.9141068777944985,1.697190263241854,-1.124187486820573,-1.020749017847495
No. 1_L_1.5 _200 _02-18-2025/0134.png,-3.2399106129227535,3.7918694766948615,-1.0706937333320585,-2.924309019725748,-1.5159059194046525,4.544871150812721,1.8961332663305175,1.519125439536639,-1.09862034718093,-0.9265275042826513
No. 1_L_1.5 _200 _02-18-2025/0135.png,-3.173462657098435,3.683170079429968,-1.0463897682077423,-3.057399563671372,-1.6144381992232302,4.5730310044116695,1.8814419179451924,1.6283308830514773,-1.1002684309495543,-0.8721181647530605
No. 1_L_1.5 _200 _02-18-2025/0136.png,-3.101887105285561,3.703972090532873,-1.0323313479180758,-3.0898627434905883,-1.60078701476712,4.348265410246125,1.9849450597860756,1.5657985448931964,-1.1492372814049838,-0.9530661339898918
No. 1_L_1.5 _200 _02-18-2025/0137.png,-3.2249538322396996,3.7835602972243274,-1.08778958800408,-3.0122716209664446,-1.770200947160156,4.472774232455224,1.816489908886741,1.5852479830401034,-1.1024048264600361,-0.9548172849307783
No. 1_L_1.5 _200 _02-18-2025/0138.png,-3.149357581276962,3.7920788072410714,-1.138459998285061,-2.9264795777280757,-1.7910901563050436,4.637817529558792,1.9821943918705922,1.6837872053681107,-1.2429312533564303,-0.771092610611396
No. 1_L_1.5 _200 _02-18-2025/0139.png,-3.166214419879993,3.7376101757043427,-0.940029164371758,-2.877857533786786,-1.6084452078520486,4.494155593705187,1.8365301895823245,1.6013324969731553,-1.1669673523280293,-0.8416974783873381
No. 1_L_1.5 _200 _02-18-2025/0140.png,-3.1037357784143316,3.695682828152583,-1.0201299036457705,-2.96241258652911,-1.5817950186016891,4.475465237586022,1.9846959496523724,1.6346086751523856,-1.0100868007034534,-0.936562993271886
No. 1_L_1.5 _200 _02-18-2025/0141.png,-3.0855426803614074,3.7929579076942437,-1.2030703024041838,-2.946858204052737,-1.6140252151952326,4.492961697128912,1.9624615614049499,1.5479341206886055,-1.110169595308397,-0.8759914676964717
No. 1_L_1.5 _200 _02-18-2025/0142.png,-3.100395229157532,3.6746325397319897,-1.1409356485441524,-2.9393746886174936,-1.6491910240631458,4.343960022989126,1.9618673173417953,1.593222647957898,-1.0649958168087046,-0.8732197282785585
No. 1_L_1.5 _200 _02-18-2025/0143.png,-3.132603145480765,3.6434233035881842,-1.0128113490559159,-2.998070407328985,-1.6895566540004716,4.459844023718345,1.9019439678429504,1.5931958333180827,-1.1138311854052907,-0.9469119572619795
No. 1_L_1.5 _200 _02-18-2025/0144.png,-3.16867378037193,3.7081735997528327,-1.1116951664686958,-2.957134825305811,-1.530930400120956,4.4126635972174455,1.9799478901181502,1.6166926743006975,-1.0809283623806916,-0.9125912871353625
No. 1_L_1.5 _200 _02-18-2025/0145.png,-3.131696174374639,3.766789535675167,-1.1906487723492294,-3.11320531135111,-1.606933207289146,4.475073287759502,1.9132420176904588,1.4538206573976087,-1.15118169279079,-0.9410707680079002
No. 1_L_1.5 _200 _02-18-2025/0146.png,-3.1403097793675814,3.7739676492088376,-1.161113388562578,-3.0244495918984855,-1.6229752872319154,4.558200064956285,2.0143961995054003,1.6446571787112951,-1.0879841444052272,-0.937661507171959
No. 1_L_1.5 _200 _02-18-2025/0147.png,-3.223537289067086,3.8137309312822683,-1.0906759992218955,-3.003589573738277,-1.7272976967071743,4.4647065782254955,1.911746230246706,1.4758536838934404,-1.1060563415280062,-0.8638404671360695
No. 1_L_1.5 _200 _02-18-2025/0148.png,-3.1747312545214763,3.7357975366220355,-0.9947416064983852,-3.1655681442310026,-1.6917491523805226,4.587905130743978,1.9254130750121543,1.5111187581227412,-1.1699647388247973,-0.9214829313061772
No. 1_L_1.5 _200 _02-18-2025/0149.png,-3.0437218320978747,3.6799423867136634,-1.1091346482794293,-3.106472674987952,-1.5973711843791984,4.441046088227258,1.9015783863076954,1.4397322226302656,-1.117536317145951,-0.865249226831708
No. 1_L_1.5 _200 _02-18-2025/0150.png,-3.176482907565714,3.7291839467717343,-1.1544172376279658,-2.9993776165570676,-1.6619946331674593,4.580737236780424,1.9860331697657543,1.522782568255856,-1.2052201123194217,-0.8569102165371394
No. 1_L_1.5 _200 _02-18-2025/0151.png,-2.92096913329856,3.7513933966559394,-1.1283349455749025,-3.089820277837097,-1.7593490436348094,4.477466686127935,1.9661753052447177,1.5084048688077143,-1.190583320252357,-0.8834076749918087
No. 1_L_1.5 _200 _02-18-2025/0152.png,-3.152600983183021,3.790195662580885,-1.172970123281953,-2.971845771292408,-1.8103932939186955,4.469782860163049,1.9266761530716496,1.4639086490454787,-1.1269188841466484,-0.9099846859871512
No. 1_L_1.5 _200 _02-18-2025/0153.png,-3.1001407271291876,3.681049682315358,-0.93834291522227,-3.034710500877134,-1.6525121220630292,4.446335921791906,1.9251958153731772,1.6633334741431245,-1.081411742761049,-0.9615955034879171
No. 1_L_1.5 _200 _02-18-2025/0154.png,-3.237657329153083,3.734783569933051,-0.9708661271823207,-2.978084671293563,-1.716410520052078,4.42079570259431,1.8522653520661942,1.5893103406903801,-1.0535175603509945,-0.9412012496131159
No. 1_L_1.5 _200 _02-18-2025/0155.png,-3.249255956211279,3.6686390715996953,-1.0772575493309056,-2.997798430856511,-1.6302978661010292,4.575831055159478,1.9990465842277547,1.5218023809373022,-1.1320912348260028,-0.9597918194426973
No. 1_L_1.5 _200 _02-18-2025/0156.png,-3.254761679751919,3.8029465762800196,-0.9940756380871374,-2.8691646304041827,-1.6947121399424163,4.504568652863584,1.8706920018110282,1.5967034098725392,-1.1046641754825688,-0.8580962958307157
No. 1_L_1.5 _200 _02-18-2025/0157.png,-3.227562748396821,3.770900773995562,-0.981034375699755,-2.895211244777962,-1.4866561640410052,4.402550175371056,1.9873035176596876,1.5585510623067638,-1.1149702301768987,-0.8962174232552194
No. 1_L_1.5 _200 _02-18-2025/0158.png,-3.347435243727194,3.7254272871307816,-1.0270287508774985,-2.970935101672586,-1.5332045056202896,4.5775713539427585,1.9950837279459432,1.6636356743883987,-1.1120766633784396,-1.0231815307087713
No. 1_L_1.5 _200 _02-18-2025/0159.png,-3.1814150965840575,3.7723783105107964,-1.039578800793164,-2.9567648371450055,-1.7249705488485572,4.581515583409573,2.0166054428417275,1.648589011496588,-1.1423417671626985,-0.9165448104755543
No. 1_L_1.5 _200 _02-18-2025/0160.png,-3.0488762076513742,3.552018730399923,-1.0883140445938704,-3.163113916490118,-1.851629327261341,4.646217718541026,1.9958493755769258,1.5679802376784693,-1.1667012494435627,-0.92738488400986
No. 1_L_1.5 _200 _02-18-2025/0161.png,-3.19361012598356,3.845784791747409,-0.9529189067062767,-2.9156298629991824,-1.5135182534802527,4.568191697809606,1.8688390947329072,1.7122580718026903,-1.0894446423282307,-0.9202714815887894
No. 1_L_1.5 _200 _02-18-2025/0162.png,-3.176686806623086,3.7693768132617973,-1.075760816443056,-2.881875379135865,-1.838008962799226,4.630901241247331,1.9732358419596452,1.6666580947954426,-1.1506634638433673,-0.8193842677110141
No. 1_L_1.5 _200 _02-18-2025/0163.png,-3.115721609920355,3.666596706107627,-1.1932872712543094,-3.182190676210523,-1.734933983289976,4.389852960664431,1.982595843830424,1.4695581653669496,-1.1635303159346793,-0.9117658883189947
No. 1_L_1.5 _200 _02-18-2025/0164.png,-3.061094549262368,3.749296254495654,-1.144812759942596,-2.9993539180995983,-1.6175375326114794,4.50758253074266,1.83203355654024,1.627151713577062,-1.1117435652095644,-0.9255488325957058
No. 1_L_1.5 _200 _02-18-2025/0165.png,-3.1404987789242718,3.621025301917647,-1.1367358793835276,-3.073645851749937,-1.6387211527534542,4.507191731709277,2.090444530037194,1.4057206980640693,-1.0693075375218368,-0.8821681073937975
No. 1_L_1.5 _200 _02-18-2025/0166.png,-3.006520248046387,3.6894214861961707,-1.2060606930923097,-3.0565740144269995,-1.724676922098547,4.509670216360881,1.9441684989488406,1.4600328871793327,-1.0902693267538168,-0.7735261631580075
No. 1_L_1.5 _200 _02-18-2025/0167.png,-3.2333075144173984,3.595637637378222,-1.1037300102838437,-3.0725269166908165,-1.6394831949388462,4.378776967441608,1.9850239356548585,1.4007009369844603,-1.078339494739111,-0.8209976500842653
No. 1_L_1.5 _200 _02-18-2025/0168.png,-3.1289797267689616,3.81063907221294,-1.0597963183386323,-3.07235204177804,-1.7436423542878106,4.601005385753737,1.968376817938068,1.5996132443556608,-1.151889387938713,-0.9035746504927431
No. 1_L_1.5 _200 _02-18-2025/0169.png,-3.2819691509700624,3.773328613586333,-1.0397673139924173,-2.9848921679540803,-1.7295361546086938,4.586806616329911,1.818508976216201,1.6033015410326215,-1.0953531321060124,-0.7768921689999178
No. 1_L_1.5 _200 _02-18-2025/0170.png,-3.280317067161463,3.7797792136407256,-1.0990173782658808,-3.064946418573533,-1.7672519802110327,4.623566199826207,1.8538843079663905,1.5863887537315833,-1.1823635344907737,-0.8712565122055875
No. 1_L_1.5 _200 _02-18-2025/0171.png,-3.2606576471698316,3.821865365111272,-1.0422842337179503,-3.0123492822198115,-1.5757985245648487,4.463985668527847,1.8656441829079442,1.6089615719987957,-1.140063722657348,-0.9415363288765874
No. 1_L_1.5 _200 _02-18-2025/0172.png,-3.1394701949893573,3.8263720770579557,-1.0821640117388913,-3.0824582608766606,-1.544895656308737,4.5230113240636225,1.8502276214057192,1.50836480747774,-1.1272436680702411,-0.8704109233072419
No. 1_L_1.5 _200 _02-18-2025/0173.png,-3.20058910764594,3.7518933535483328,-1.0912046254039929,-2.9148993887469956,-1.7527364026649148,4.5087104499562525,1.8813191252148127,1.6270365592094596,-1.0655593736818532,-0.9033422337681749
No. 1_L_1.5 _200 _02-18-2025/0174.png,-3.2106777446238643,3.8447866884870185,-1.2036927053440323,-2.7112520683573447,-1.640925969559127,4.481171010648616,2.0167931199642855,1.6209570098984099,-1.1343740422143396,-0.8721113333144275
No. 1_L_1.5 _200 _02-18-2025/0175.png,-3.1870316931814555,3.670400424679295,-0.9991161860312214,-3.0404827774127456,-1.7209483547171636,4.563407742702163,1.9361582800609864,1.4831956198488,-1.1312415596323897,-0.932505013745256
No. 1_L_1.5 _200 _02-18-2025/0176.png,-3.2150272164430955,3.5940278082535286,-1.0539448688078448,-2.9382440235706975,-1.44865422736077,4.407873199787089,1.9411320984550153,1.559617099425676,-1.0116893249685546,-0.9545458255633603
No. 1_L_1.5 _200 _02-18-2025/0177.png,-3.2437473338803535,3.847614777979275,-0.922386482164784,-2.980375379430088,-1.551634595891001,4.550237081858549,1.9019920056013124,1.5944916180585373,-1.1240597312306335,-0.8602291313927375
No. 1_L_1.5 _200 _02-18-2025/0178.png,-3.3122030017353925,3.8253489508426757,-1.1412687849328442,-3.1054084701367204,-1.5881552072355922,4.5989877110528035,1.792329692799981,1.5777218816273102,-1.137828817046309,-0.9987956421728388
No. 1_L_1.5 _200 _02-18-2025/0179.png,-3.213739319723797,3.718802923482087,-1.022822337449682,-3.0350643546628815,-1.5865206159642953,4.422444011771534,1.8449616825215858,1.5434087141688693,-1.0919064988704796,-0.8792404398421985
No. 1_L_1.5 _200 _02-18-2025/0180.png,-3.089882719267978,3.605091904566078,-0.9418837159013531,-3.0852658063705976,-1.7782560164104662,4.514004098741623,1.8812400139890721,1.6175920534214683,-1.0957370403710136,-0.8863468777636507
No. 1_L_1.5 _200 _02-18-2025/0181.png,-3.123222168335725,3.686937566982477,-0.9830126018665837,-3.103780437407048,-1.6655812056717942,4.4141442596265765,1.7911699921123176,1.473423927712556,-1.1246410147389974,-0.8364694232049259
No. 1_L_1.5 _200 _02-18-2025/0182.png,-3.1549049812547985,3.6316077240435956,-0.9399197736429752,-3.0525572138769874,-1.6735016398743174,4.458733753965259,1.825098954814608,1.4741909220814264,-1.1197736817260073,-0.9052497590580795
No. 1_L_1.5 _200 _02-18-2025/0183.png,-3.1696208006239166,3.609511616208761,-1.10309984107497,-3.039259805174386,-1.6738683179659328,4.469394028858627,1.977672511130902,1.5955581615783494,-1.096200844959873,-0.9555876494681752
No. 1_L_1.5 _200 _02-18-2025/0184.png,-3.2240171355905867,3.693317771057558,-1.0542839993808926,-3.0960180575772744,-1.7670328102255737,4.484757794462224,1.977664221526034,1.6254763058335886,-1.1369139417671053,-0.8014846216549101
No. 1_L_1.5 _200 _02-18-2025/0185.png,-3.259801343378826,3.6798436367151623,-1.0609675167495585,-3.0836035412936944,-1.6278995820373185,4.483169239072849,1.8854793852935035,1.5385813055812516,-1.0520418791308999,-0.9355054941629821
No. 1_L_1.5 _200 _02-18-2025/0186.png,-3.201251423163245,3.736190532036093,-1.1021568762420806,-2.9440032748269127,-1.808041681243982,4.52351405298665,1.8778702489241088,1.6895968599842757,-1.0283645157281673,-0.811518509491238
No. 1_L_1.5 _200 _02-18-2025/0187.png,-3.063702536734003,3.80576420273245,-1.202014258599192,-2.968398131691499,-1.8144443866926125,4.5482212788558485,1.8764952739470655,1.6469754812322392,-1.1277155007942608,-0.734482693586465
No. 1_L_1.5 _200 _02-18-2025/0188.png,-3.1038247390422047,3.6582872162362676,-1.1421530800350492,-3.0923066964221855,-1.6337380247287112,4.356755828049243,2.0145585484243544,1.4939235081119193,-1.130076514817919,-0.8959429161004002
No. 1_L_1.5 _200 _02-18-2025/0189.png,-3.2824299669909083,3.7481211634486264,-1.0194019581299063,-2.9917943092743826,-1.4870076855499677,4.317034978548449,1.82412381132673,1.6721913417936403,-1.139020201192294,-1.0172879319768113
No. 1_L_1.5 _200 _02-18-2025/0190.png,-3.225897048236627,3.718249959267008,-1.096853581942888,-3.0815109991674277,-1.5032484802433506,4.621197693571975,1.977852641241811,1.4801511448176203,-1.0807327130072928,-0.9789194848629927
No. 1_L_1.5 _200 _02-18-2025/0191.png,-3.1201690919770977,3.714333326521455,-1.0788337800827463,-2.973223613391008,-1.664148387958201,4.49592749803093,1.8906621725010337,1.491981474742035,-1.058753119592147,-0.7970080168298672
No. 1_L_1.5 _200 _02-18-2025/0192.png,-3.16037791920514,3.7852795412039155,-1.1362340697705466,-2.975412105253927,-1.66440129459346,4.464398559643323,1.952510974475839,1.6359303243416061,-1.2287285493044584,-0.7736186774601963
No. 1_L_1.5 _200 _02-18-2025/0193.png,-3.2274572178696843,3.813894023523674,-1.0185910747782572,-3.0556418369877187,-1.6912396847636457,4.4716470424878985,1.9565460100718495,1.642711126582423,-1.1460717973949388,-0.8601361339663258
No. 1_L_1.5 _200 _02-18-2025/0194.png,-3.1862231204028113,3.724426448778922,-0.9294728591358847,-3.06989595751096,-1.6249422480915388,4.4617732010643465,1.8977263231356252,1.6125326672607176,-1.0638070978528658,-1.00499529408461
No. 1_L_1.5 _200 _02-18-2025/0195.png,-3.249484868814476,3.646258846765015,-1.0126304897513947,-2.9017745270329574,-1.8175298943698706,4.513960619824488,1.8418865663461426,1.5345534379688832,-1.0522152465278831,-0.9704536983143393
No. 1_L_1.5 _200 _02-18-2025/0196.png,-3.1300904328819508,3.7879852902485514,-0.9021957155054317,-2.997792111924662,-1.7631884511990843,4.557282603099178,1.960419897077788,1.4930872147952616,-1.1389797151482381,-0.9745418554220047
